Bench1:  184 All:  184
No tmp folder to clear
---------- Run #0 ----------
--- Run #0 of Baseline
# Collect Benchmarks in Dir: /lib/encoding
## Collect Benchmarks in File: encoding_timing_test.go
## Collect Benchmarks in File: int_timing_test.go
## Collect Benchmarks in File: nearest_delta2_timing_test.go
## Collect Benchmarks in File: nearest_delta_timing_test.go
# Collect Benchmarks in Dir: /lib/streamaggr
## Collect Benchmarks in File: dedup_timing_test.go
## Collect Benchmarks in File: deduplicator_timing_test.go
## Collect Benchmarks in File: streamaggr_timing_test.go
# Collect Benchmarks in Dir: /lib/promscrape/discovery/kubernetes
## Collect Benchmarks in File: pod_timing_test.go
# Collect Benchmarks in Dir: /lib/protoparser/vmimport
## Collect Benchmarks in File: parser_timing_test.go
# Collect Benchmarks in Dir: /app/vlinsert/loki
## Collect Benchmarks in File: loki_json_timing_test.go
## Collect Benchmarks in File: loki_protobuf_timing_test.go
# Collect Benchmarks in Dir: /lib/blockcache
## Collect Benchmarks in File: blockcache_timing_test.go
# Collect Benchmarks in Dir: /app/vmselect/promql
## Collect Benchmarks in File: rollup_timing_test.go
# Collect Benchmarks in Dir: /lib/protoparser/csvimport
## Collect Benchmarks in File: parser_timing_test.go
# Collect Benchmarks in Dir: /lib/protoparser/graphite
## Collect Benchmarks in File: parser_timing_test.go
# Collect Benchmarks in Dir: /lib/protoparser/opentelemetry/stream
## Collect Benchmarks in File: streamparser_timing_test.go
# Collect Benchmarks in Dir: /lib/storage
## Collect Benchmarks in File: index_db_timing_test.go
## Collect Benchmarks in File: inmemory_part_timing_test.go
## Collect Benchmarks in File: table_search_timing_test.go
## Collect Benchmarks in File: table_timing_test.go
## Collect Benchmarks in File: block_stream_reader_timing_test.go
## Collect Benchmarks in File: dedup_timing_test.go
## Collect Benchmarks in File: tag_filters_timing_test.go
## Collect Benchmarks in File: block_stream_writer_timing_test.go
## Collect Benchmarks in File: storage_timing_test.go
## Collect Benchmarks in File: merge_timing_test.go
## Collect Benchmarks in File: part_search_timing_test.go
# Collect Benchmarks in Dir: /app/vmagent/remotewrite
## Collect Benchmarks in File: pendingseries_timing_test.go
# Collect Benchmarks in Dir: /lib/prompb
## Collect Benchmarks in File: prompb_timing_test.go
# Collect Benchmarks in Dir: /app/vlinsert/opentelemetry
## Collect Benchmarks in File: opentemetry_timing_test.go
# Collect Benchmarks in Dir: /app/vmselect/netstorage
## Collect Benchmarks in File: netstorage_timing_test.go
# Collect Benchmarks in Dir: /lib/uint64set
## Collect Benchmarks in File: uint64set_timing_test.go
# Collect Benchmarks in Dir: /app/vmalert/rule
## Collect Benchmarks in File: group_timing_test.go
# Collect Benchmarks in Dir: /lib/prompbmarshal
## Collect Benchmarks in File: prompbmarshal_timing_test.go
# Collect Benchmarks in Dir: /app/vmselect/prometheus
## Collect Benchmarks in File: federate_timing_test.go
# Collect Benchmarks in Dir: /lib/fasttime
## Collect Benchmarks in File: fasttime_timing_test.go
# Collect Benchmarks in Dir: /lib/regexutil
## Collect Benchmarks in File: promregex_timing_test.go
## Collect Benchmarks in File: regex_timing_test.go
# Collect Benchmarks in Dir: /lib/promscrape/discoveryutils
## Collect Benchmarks in File: utils_timing_test.go
# Collect Benchmarks in Dir: /app/vlinsert/elasticsearch
## Collect Benchmarks in File: elasticsearch_timing_test.go
# Collect Benchmarks in Dir: /lib/decimal
## Collect Benchmarks in File: decimal_timing_test.go
# Collect Benchmarks in Dir: /lib/protoparser/prometheus
## Collect Benchmarks in File: parser_timing_test.go
# Collect Benchmarks in Dir: /lib/protoparser/datadogv2
## Collect Benchmarks in File: parser_timing_test.go
# Collect Benchmarks in Dir: /lib/protoparser/opentsdb
## Collect Benchmarks in File: parser_timing_test.go
# Collect Benchmarks in Dir: /lib/bloomfilter
## Collect Benchmarks in File: filter_timing_test.go
# Collect Benchmarks in Dir: /lib/fs
## Collect Benchmarks in File: reader_at_timing_test.go
# Collect Benchmarks in Dir: /lib/protoparser/datadogv1
## Collect Benchmarks in File: parser_timing_test.go
# Collect Benchmarks in Dir: /lib/protoparser/influx
## Collect Benchmarks in File: parser_timing_test.go
# Collect Benchmarks in Dir: /app/vmalert/datasource
## Collect Benchmarks in File: vm_prom_api_timing_test.go
# Collect Benchmarks in Dir: /lib/promscrape
## Collect Benchmarks in File: config_timing_test.go
## Collect Benchmarks in File: scrapework_timing_test.go
# Collect Benchmarks in Dir: /lib/persistentqueue
## Collect Benchmarks in File: fastqueue_timing_test.go
## Collect Benchmarks in File: persistentqueue_timing_test.go
# Collect Benchmarks in Dir: /lib/mergeset
## Collect Benchmarks in File: table_search_timing_test.go
## Collect Benchmarks in File: encoding_timing_test.go
# Collect Benchmarks in Dir: /lib/promutils
## Collect Benchmarks in File: labels_timing_test.go
## Collect Benchmarks in File: labelscompressor_timing_test.go
# Collect Benchmarks in Dir: /lib/bytesutil
## Collect Benchmarks in File: fast_string_transformer_timing_test.go
## Collect Benchmarks in File: internstring_timing_test.go
## Collect Benchmarks in File: bytesutil_timing_test.go
## Collect Benchmarks in File: fast_string_matcher_timing_test.go
# Collect Benchmarks in Dir: /lib/promrelabel
## Collect Benchmarks in File: relabel_timing_test.go
## Collect Benchmarks in File: graphite_timing_test.go
## Collect Benchmarks in File: if_expression_timing_test.go
# Collect Benchmarks in Dir: /lib/stringsutil
## Collect Benchmarks in File: less_natural_timing_test.go
## Collect Benchmarks in File: stringsutil_timing_test.go
# Collect Benchmarks in Dir: /lib/protoparser/opentsdbhttp
## Collect Benchmarks in File: parser_timing_test.go
# Collect Benchmarks in Dir: /lib/protoparser/newrelic
## Collect Benchmarks in File: parser_timing_test.go
# Collect Benchmarks in Dir: /lib/logstorage
## Collect Benchmarks in File: bitmap_timing_test.go
## Collect Benchmarks in File: hash_tokenizer_timing_test.go
## Collect Benchmarks in File: block_timing_test.go
## Collect Benchmarks in File: filter_timing_test.go
## Collect Benchmarks in File: log_rows_timing_test.go
## Collect Benchmarks in File: values_encoder_timing_test.go
## Collect Benchmarks in File: tokenizer_timing_test.go
## Collect Benchmarks in File: hash128_timing_test.go
## Collect Benchmarks in File: pattern_timing_test.go
## Collect Benchmarks in File: stream_id_timing_test.go
## Collect Benchmarks in File: encoding_timing_test.go
## Collect Benchmarks in File: inmemory_part_timing_test.go
#####################
## Shuffle Benchmarks
#####################
### Execute Benchmark: /lib/persistentqueue/persistentqueue_timing_test.go::BenchmarkQueueThroughputConcurrent
x is 0
Changing directory to dir1: /home/benchUser/other/lib/persistentqueue
Running '[go test -benchtime=1s -timeout=10s -count=5 -run=^$ -bench=^BenchmarkQueueThroughputConcurrent$]
Benchmark 1 done: 2024-12-15T14:36:06.535Z	info	/home/benchUser/other/lib/memory/memory.go:42	limiting caches to 5005924761 bytes, leaving 3337283175 bytes to the OS according to -memory.allowedPercent=60
goos: linux
goarch: amd64
pkg: github.com/VictoriaMetrics/VictoriaMetrics/lib/persistentqueue
cpu: Intel(R) Xeon(R) CPU @ 2.20GHz
BenchmarkQueueThroughputConcurrent/block-size-1-2         	   12768	     86504 ns/op	   1.16 MB/s	       1 B/op	       0 allocs/op
cpu: Intel(R) Xeon(R) CPU @ 2.20GHz
BenchmarkUnmarshalUint64-2   	797597295	         1.500 ns/op	 666.81 MB/s	       0 B/op	       0 allocs/op
BenchmarkUnmarshalUint64-2   	797846839	         1.499 ns/op	 667.00 MB/s	       0 B/op	       0 allocs/op
BenchmarkUnmarshalUint64-2   	799462275	         1.498 ns/op	 667.43 MB/s	       0 B/op	       0 allocs/op
BenchmarkUnmarshalUint64-2   	800471856	         1.500 ns/op	 666.86 MB/s	       0 B/op	       0 allocs/op
BenchmarkUnmarshalUint64-2   	799257201	         1.502 ns/op	 665.79 MB/s	       0 B/op	       0 allocs/op
PASS
ok  	github.com/VictoriaMetrics/VictoriaMetrics/lib/encoding	6.777s

Result 1 parsed
Changing directory to dir2: /home/benchUser/latest/lib/encoding
Running '[go test -benchtime=1s -timeout=10s -count=5 -run=^$ -bench=^BenchmarkUnmarshalUint64$]
Benchmark 2 done: goos: linux
goarch: amd64
pkg: github.com/VictoriaMetrics/VictoriaMetrics/lib/encoding
cpu: Intel(R) Xeon(R) CPU @ 2.20GHz
BenchmarkUnmarshalUint64-2   	795893011	         1.506 ns/op	 663.99 MB/s	       0 B/op	       0 allocs/op
BenchmarkUnmarshalUint64-2   	793449496	         1.514 ns/op	 660.36 MB/s	       0 B/op	       0 allocs/op
BenchmarkUnmarshalUint64-2   	794889243	         1.510 ns/op	 662.12 MB/s	       0 B/op	       0 allocs/op
BenchmarkUnmarshalUint64-2   	790689884	         1.511 ns/op	 661.83 MB/s	       0 B/op	       0 allocs/op
BenchmarkUnmarshalUint64-2   	792851508	         1.512 ns/op	 661.16 MB/s	       0 B/op	       0 allocs/op
PASS
ok  	github.com/VictoriaMetrics/VictoriaMetrics/lib/encoding	6.782s

Result 2 parsed
Benchmark run succesful
77 / 184 done
### Execute Benchmark: /lib/storage/block_stream_writer_timing_test.go::BenchmarkBlockStreamWriterBlocksWorstCase
x is 1
Changing directory to dir2: /home/benchUser/latest/lib/storage
Running '[go test -benchtime=1s -timeout=10s -count=5 -run=^$ -bench=^BenchmarkBlockStreamWriterBlocksWorstCase$]
Benchmark 2 done: goos: linux
goarch: amd64
pkg: github.com/VictoriaMetrics/VictoriaMetrics/lib/storage
cpu: Intel(R) Xeon(R) CPU @ 2.20GHz
BenchmarkBlockStreamWriterBlocksWorstCase-2   	      38	  27440273 ns/op	   3.64 MB/s	 7973775 B/op	   26321 allocs/op
BenchmarkBlockStreamWriterBlocksWorstCase-2   	      45	  25029917 ns/op	   4.00 MB/s	 6733392 B/op	   22226 allocs/op
BenchmarkBlockStreamWriterBlocksWorstCase-2   	      33	  31888530 ns/op	   3.14 MB/s	 9181904 B/op	   30309 allocs/op
BenchmarkBlockStreamWriterBlocksWorstCase-2   	      38	  26817734 ns/op	   3.73 MB/s	 7973774 B/op	   26321 allocs/op
BenchmarkBlockStreamWriterBlocksWorstCase-2   	      42	  24817417 ns/op	   4.03 MB/s	 7214356 B/op	   23814 allocs/op
PASS
ok  	github.com/VictoriaMetrics/VictoriaMetrics/lib/storage	17.968s

Result 2 parsed
Changing directory to dir1: /home/benchUser/other/lib/storage
Running '[go test -benchtime=1s -timeout=10s -count=5 -run=^$ -bench=^BenchmarkBlockStreamWriterBlocksWorstCase$]
Benchmark 1 done: goos: linux
goarch: amd64
pkg: github.com/VictoriaMetrics/VictoriaMetrics/lib/storage
cpu: Intel(R) Xeon(R) CPU @ 2.20GHz
BenchmarkBlockStreamWriterBlocksWorstCase-2   	      44	  25625906 ns/op	   3.90 MB/s	 6886430 B/op	   22731 allocs/op
BenchmarkBlockStreamWriterBlocksWorstCase-2   	      39	  27268032 ns/op	   3.67 MB/s	 7769314 B/op	   25646 allocs/op
BenchmarkBlockStreamWriterBlocksWorstCase-2   	      44	  24882709 ns/op	   4.02 MB/s	 6886428 B/op	   22731 allocs/op
BenchmarkBlockStreamWriterBlocksWorstCase-2   	      44	  25455628 ns/op	   3.93 MB/s	 6886428 B/op	   22731 allocs/op
BenchmarkBlockStreamWriterBlocksWorstCase-2   	      44	  24924470 ns/op	   4.01 MB/s	 6886426 B/op	   22731 allocs/op
PASS
ok  	github.com/VictoriaMetrics/VictoriaMetrics/lib/storage	19.993s

Result 1 parsed
Benchmark run succesful
78 / 184 done
### Execute Benchmark: /lib/streamaggr/deduplicator_timing_test.go::BenchmarkDeduplicatorPush
x is 0
Changing directory to dir1: /home/benchUser/other/lib/streamaggr
Running '[go test -benchtime=1s -timeout=10s -count=5 -run=^$ -bench=^BenchmarkDeduplicatorPush$]
Benchmark 1 done: goos: linux
goarch: amd64
pkg: github.com/VictoriaMetrics/VictoriaMetrics/lib/streamaggr
cpu: Intel(R) Xeon(R) CPU @ 2.20GHz
BenchmarkDeduplicatorPush-2   	      60	  17741495 ns/op	   0.56 MB/s	   17858 B/op	      24 allocs/op
BenchmarkDeduplicatorPush-2   	      64	  17785159 ns/op	   0.56 MB/s	   16742 B/op	      22 allocs/op
BenchmarkDeduplicatorPush-2   	      57	  17983626 ns/op	   0.56 MB/s	   74392 B/op	      43 allocs/op
BenchmarkDeduplicatorPush-2   	      58	  18098646 ns/op	   0.55 MB/s	  127735 B/op	      61 allocs/op
BenchmarkDeduplicatorPush-2   	      57	  18153963 ns/op	   0.55 MB/s	  129987 B/op	      62 allocs/op
PASS
ok  	github.com/VictoriaMetrics/VictoriaMetrics/lib/streamaggr	6.999s

Result 1 parsed
Changing directory to dir2: /home/benchUser/latest/lib/streamaggr
Running '[go test -benchtime=1s -timeout=10s -count=5 -run=^$ -bench=^BenchmarkDeduplicatorPush$]
Benchmark 2 done: goos: linux
goarch: amd64
pkg: github.com/VictoriaMetrics/VictoriaMetrics/lib/streamaggr
cpu: Intel(R) Xeon(R) CPU @ 2.20GHz
BenchmarkDeduplicatorPush-2   	      60	  17719317 ns/op	   0.56 MB/s	   17852 B/op	      24 allocs/op
BenchmarkDeduplicatorPush-2   	      57	  18289522 ns/op	   0.55 MB/s	  142944 B/op	      62 allocs/op
BenchmarkDeduplicatorPush-2   	      56	  18009577 ns/op	   0.56 MB/s	   75720 B/op	      44 allocs/op
BenchmarkDeduplicatorPush-2   	      57	  18129873 ns/op	   0.55 MB/s	   74384 B/op	      43 allocs/op
BenchmarkDeduplicatorPush-2   	      57	  18320315 ns/op	   0.55 MB/s	   74411 B/op	      44 allocs/op
PASS
ok  	github.com/VictoriaMetrics/VictoriaMetrics/lib/streamaggr	5.891s

Result 2 parsed
Benchmark run succesful
79 / 184 done
### Execute Benchmark: /app/vmselect/promql/rollup_timing_test.go::BenchmarkRollupAvg
x is 0
Changing directory to dir1: /home/benchUser/other/app/vmselect/promql
Running '[go test -benchtime=1s -timeout=10s -count=5 -run=^$ -bench=^BenchmarkRollupAvg$]
Benchmark 1 done: goos: linux
goarch: amd64
pkg: github.com/VictoriaMetrics/VictoriaMetrics/app/vmselect/promql
cpu: Intel(R) Xeon(R) CPU @ 2.20GHz
BenchmarkRollupAvg-2   	 1611884	       743.9 ns/op	1344.30 MB/s	       0 B/op	       0 allocs/op
BenchmarkRollupAvg-2   	 1611307	       744.3 ns/op	1343.52 MB/s	       0 B/op	       0 allocs/op
BenchmarkRollupAvg-2   	 1614447	       744.4 ns/op	1343.35 MB/s	       0 B/op	       0 allocs/op
BenchmarkRollupAvg-2   	 1609959	       746.3 ns/op	1339.86 MB/s	       0 B/op	       0 allocs/op
BenchmarkRollupAvg-2   	 1611954	       743.7 ns/op	1344.59 MB/s	       0 B/op	       0 allocs/op
PASS
ok  	github.com/VictoriaMetrics/VictoriaMetrics/app/vmselect/promql	9.799s

Result 1 parsed
Changing directory to dir2: /home/benchUser/latest/app/vmselect/promql
Running '[go test -benchtime=1s -timeout=10s -count=5 -run=^$ -bench=^BenchmarkRollupAvg$]
Benchmark 2 done: goos: linux
goarch: amd64
pkg: github.com/VictoriaMetrics/VictoriaMetrics/app/vmselect/promql
cpu: Intel(R) Xeon(R) CPU @ 2.20GHz
BenchmarkRollupAvg-2   	 1613575	       744.0 ns/op	1344.14 MB/s	       0 B/op	       0 allocs/op
BenchmarkRollupAvg-2   	 1608224	       745.2 ns/op	1341.90 MB/s	       0 B/op	       0 allocs/op
BenchmarkRollupAvg-2   	 1608261	       746.0 ns/op	1340.54 MB/s	       0 B/op	       0 allocs/op
BenchmarkRollupAvg-2   	 1605921	       747.3 ns/op	1338.15 MB/s	       0 B/op	       0 allocs/op
BenchmarkRollupAvg-2   	 1611858	       743.6 ns/op	1344.88 MB/s	       0 B/op	       0 allocs/op
PASS
ok  	github.com/VictoriaMetrics/VictoriaMetrics/app/vmselect/promql	9.790s

Result 2 parsed
Benchmark run succesful
80 / 184 done
### Execute Benchmark: /lib/promrelabel/relabel_timing_test.go::BenchmarkMatchRegexPrefixDotPlusMismatchUnoptimized
x is 0
Changing directory to dir1: /home/benchUser/other/lib/promrelabel
Running '[go test -benchtime=1s -timeout=10s -count=5 -run=^$ -bench=^BenchmarkMatchRegexPrefixDotPlusMismatchUnoptimized$]
Benchmark 1 done: goos: linux
goarch: amd64
pkg: github.com/VictoriaMetrics/VictoriaMetrics/lib/promrelabel
cpu: Intel(R) Xeon(R) CPU @ 2.20GHz
BenchmarkMatchRegexPrefixDotPlusMismatchUnoptimized-2   	20719372	        57.37 ns/op	  17.43 MB/s	       0 B/op	       0 allocs/op
BenchmarkMatchRegexPrefixDotPlusMismatchUnoptimized-2   	20922200	        57.36 ns/op	  17.43 MB/s	       0 B/op	       0 allocs/op
BenchmarkMatchRegexPrefixDotPlusMismatchUnoptimized-2   	20909318	        57.47 ns/op	  17.40 MB/s	       0 B/op	       0 allocs/op
BenchmarkMatchRegexPrefixDotPlusMismatchUnoptimized-2   	20839634	        57.47 ns/op	  17.40 MB/s	       0 B/op	       0 allocs/op
BenchmarkMatchRegexPrefixDotPlusMismatchUnoptimized-2   	20892096	        57.38 ns/op	  17.43 MB/s	       0 B/op	       0 allocs/op
PASS
ok  	github.com/VictoriaMetrics/VictoriaMetrics/lib/promrelabel	6.297s

Result 1 parsed
Changing directory to dir2: /home/benchUser/latest/lib/promrelabel
Running '[go test -benchtime=1s -timeout=10s -count=5 -run=^$ -bench=^BenchmarkMatchRegexPrefixDotPlusMismatchUnoptimized$]
Benchmark 2 done: goos: linux
goarch: amd64
pkg: github.com/VictoriaMetrics/VictoriaMetrics/lib/promrelabel
cpu: Intel(R) Xeon(R) CPU @ 2.20GHz
BenchmarkMatchRegexPrefixDotPlusMismatchUnoptimized-2   	20711088	        57.40 ns/op	  17.42 MB/s	       0 B/op	       0 allocs/op
BenchmarkMatchRegexPrefixDotPlusMismatchUnoptimized-2   	20739147	        57.63 ns/op	  17.35 MB/s	       0 B/op	       0 allocs/op
BenchmarkMatchRegexPrefixDotPlusMismatchUnoptimized-2   	20760524	        57.41 ns/op	  17.42 MB/s	       0 B/op	       0 allocs/op
BenchmarkMatchRegexPrefixDotPlusMismatchUnoptimized-2   	20891476	        57.38 ns/op	  17.43 MB/s	       0 B/op	       0 allocs/op
BenchmarkMatchRegexPrefixDotPlusMismatchUnoptimized-2   	20914610	        57.47 ns/op	  17.40 MB/s	       0 B/op	       0 allocs/op
PASS
ok  	github.com/VictoriaMetrics/VictoriaMetrics/lib/promrelabel	6.288s

Result 2 parsed
Benchmark run succesful
81 / 184 done
### Execute Benchmark: /lib/protoparser/datadogv1/parser_timing_test.go::BenchmarkRequestUnmarshal
x is 0
Changing directory to dir1: /home/benchUser/other/lib/protoparser/datadogv1
Running '[go test -benchtime=1s -timeout=10s -count=5 -run=^$ -bench=^BenchmarkRequestUnmarshal$]
Benchmark 1 done: goos: linux
goarch: amd64
pkg: github.com/VictoriaMetrics/VictoriaMetrics/lib/protoparser/datadogv1
cpu: Intel(R) Xeon(R) CPU @ 2.20GHz
BenchmarkRequestUnmarshal-2   	  238884	      4852 ns/op	  52.77 MB/s	     408 B/op	      11 allocs/op
BenchmarkRequestUnmarshal-2   	  235450	      4861 ns/op	  52.66 MB/s	     408 B/op	      11 allocs/op
BenchmarkRequestUnmarshal-2   	  233358	      4880 ns/op	  52.45 MB/s	     408 B/op	      11 allocs/op
BenchmarkRequestUnmarshal-2   	  234004	      4858 ns/op	  52.69 MB/s	     408 B/op	      11 allocs/op
BenchmarkRequestUnmarshal-2   	  236845	      4847 ns/op	  52.81 MB/s	     408 B/op	      11 allocs/op
PASS
ok  	github.com/VictoriaMetrics/VictoriaMetrics/lib/protoparser/datadogv1	6.003s

Result 1 parsed
Changing directory to dir2: /home/benchUser/latest/lib/protoparser/datadogv1
Running '[go test -benchtime=1s -timeout=10s -count=5 -run=^$ -bench=^BenchmarkRequestUnmarshal$]
Benchmark 2 done: goos: linux
goarch: amd64
pkg: github.com/VictoriaMetrics/VictoriaMetrics/lib/protoparser/datadogv1
cpu: Intel(R) Xeon(R) CPU @ 2.20GHz
BenchmarkRequestUnmarshal-2   	  230894	      4870 ns/op	  52.56 MB/s	     408 B/op	      11 allocs/op
BenchmarkRequestUnmarshal-2   	  236167	      4886 ns/op	  52.40 MB/s	     408 B/op	      11 allocs/op
BenchmarkRequestUnmarshal-2   	  235514	      4845 ns/op	  52.84 MB/s	     408 B/op	      11 allocs/op
BenchmarkRequestUnmarshal-2   	  235928	      4892 ns/op	  52.33 MB/s	     408 B/op	      11 allocs/op
BenchmarkRequestUnmarshal-2   	  237777	      4870 ns/op	  52.57 MB/s	     408 B/op	      11 allocs/op
PASS
ok  	github.com/VictoriaMetrics/VictoriaMetrics/lib/protoparser/datadogv1	6.008s

Result 2 parsed
Benchmark run succesful
82 / 184 done
### Execute Benchmark: /lib/prompb/prompb_timing_test.go::BenchmarkWriteRequestUnmarshalProtobuf
x is 1
Changing directory to dir2: /home/benchUser/latest/lib/prompb
Running '[go test -benchtime=1s -timeout=10s -count=5 -run=^$ -bench=^BenchmarkWriteRequestUnmarshalProtobuf$]
Benchmark 2 done: goos: linux
goarch: amd64
pkg: github.com/VictoriaMetrics/VictoriaMetrics/lib/prompb
cpu: Intel(R) Xeon(R) CPU @ 2.20GHz
BenchmarkWriteRequestUnmarshalProtobuf-2   	     309	   3819610 ns/op	   2.62 MB/s	  118487 B/op	       0 allocs/op
BenchmarkWriteRequestUnmarshalProtobuf-2   	     303	   3710361 ns/op	   2.70 MB/s	  120833 B/op	       0 allocs/op
BenchmarkWriteRequestUnmarshalProtobuf-2   	     241	   4162750 ns/op	   2.40 MB/s	  151919 B/op	       0 allocs/op
BenchmarkWriteRequestUnmarshalProtobuf-2   	     318	   3715913 ns/op	   2.69 MB/s	  115134 B/op	       0 allocs/op
BenchmarkWriteRequestUnmarshalProtobuf-2   	     300	   3998906 ns/op	   2.50 MB/s	  122043 B/op	       0 allocs/op
PASS
ok  	github.com/VictoriaMetrics/VictoriaMetrics/lib/prompb	9.917s

Result 2 parsed
Changing directory to dir1: /home/benchUser/other/lib/prompb
Running '[go test -benchtime=1s -timeout=10s -count=5 -run=^$ -bench=^BenchmarkWriteRequestUnmarshalProtobuf$]
Benchmark 1 done: goos: linux
goarch: amd64
pkg: github.com/VictoriaMetrics/VictoriaMetrics/lib/prompb
cpu: Intel(R) Xeon(R) CPU @ 2.20GHz
BenchmarkWriteRequestUnmarshalProtobuf-2   	     315	   3745195 ns/op	   2.67 MB/s	  116230 B/op	       0 allocs/op
BenchmarkWriteRequestUnmarshalProtobuf-2   	     286	   3756957 ns/op	   2.66 MB/s	  128016 B/op	       0 allocs/op
BenchmarkWriteRequestUnmarshalProtobuf-2   	     301	   3705357 ns/op	   2.70 MB/s	  121636 B/op	       0 allocs/op
BenchmarkWriteRequestUnmarshalProtobuf-2   	     261	   3984192 ns/op	   2.51 MB/s	  140278 B/op	       0 allocs/op
BenchmarkWriteRequestUnmarshalProtobuf-2   	     274	   4006544 ns/op	   2.50 MB/s	  133622 B/op	       0 allocs/op
PASS
ok  	github.com/VictoriaMetrics/VictoriaMetrics/lib/prompb	10.548s

Result 1 parsed
Benchmark run succesful
83 / 184 done
### Execute Benchmark: /lib/logstorage/pattern_timing_test.go::BenchmarkPatternApply
x is 1
Changing directory to dir2: /home/benchUser/latest/lib/logstorage
Running '[go test -benchtime=1s -timeout=10s -count=5 -run=^$ -bench=^BenchmarkPatternApply$]
Error while executing command '[go test -benchtime=1s -timeout=10s -count=5 -run=^$ -bench=^BenchmarkPatternApply$]
/lib/logstorage/pattern_timing_test.go::BenchmarkPatternApply timed out after 10s
Changing directory to dir1: /home/benchUser/other/lib/logstorage
Running '[go test -benchtime=1s -timeout=10s -count=5 -run=^$ -bench=^BenchmarkPatternApply$]
Error while executing command '[go test -benchtime=1s -timeout=10s -count=5 -run=^$ -bench=^BenchmarkPatternApply$]
/lib/logstorage/pattern_timing_test.go::BenchmarkPatternApply timed out after 10s
Benchmark run succesful
84 / 184 done
### Execute Benchmark: /lib/blockcache/blockcache_timing_test.go::BenchmarkCacheGet
x is 0
Changing directory to dir1: /home/benchUser/other/lib/blockcache
Running '[go test -benchtime=1s -timeout=10s -count=5 -run=^$ -bench=^BenchmarkCacheGet$]
Benchmark 1 done: goos: linux
goarch: amd64
pkg: github.com/VictoriaMetrics/VictoriaMetrics/lib/blockcache
cpu: Intel(R) Xeon(R) CPU @ 2.20GHz
BenchmarkCacheGet-2   	    1099	   1062117 ns/op	   9.42 MB/s	    1545 B/op	       9 allocs/op
BenchmarkCacheGet-2   	    1094	   1069123 ns/op	   9.35 MB/s	    1554 B/op	       9 allocs/op
BenchmarkCacheGet-2   	    1080	   1070971 ns/op	   9.34 MB/s	    1575 B/op	       9 allocs/op
BenchmarkCacheGet-2   	    1084	   1063876 ns/op	   9.40 MB/s	    1568 B/op	       9 allocs/op
BenchmarkCacheGet-2   	    1075	   1063677 ns/op	   9.40 MB/s	    1584 B/op	       9 allocs/op
PASS
ok  	github.com/VictoriaMetrics/VictoriaMetrics/lib/blockcache	6.389s

Result 1 parsed
Changing directory to dir2: /home/benchUser/latest/lib/blockcache
Running '[go test -benchtime=1s -timeout=10s -count=5 -run=^$ -bench=^BenchmarkCacheGet$]
Benchmark 2 done: goos: linux
goarch: amd64
pkg: github.com/VictoriaMetrics/VictoriaMetrics/lib/blockcache
cpu: Intel(R) Xeon(R) CPU @ 2.20GHz
BenchmarkCacheGet-2   	    1086	   1054494 ns/op	   9.48 MB/s	    1563 B/op	       9 allocs/op
BenchmarkCacheGet-2   	    1089	   1060506 ns/op	   9.43 MB/s	    1560 B/op	       9 allocs/op
BenchmarkCacheGet-2   	    1082	   1060750 ns/op	   9.43 MB/s	    1573 B/op	       9 allocs/op
BenchmarkCacheGet-2   	    1092	   1058190 ns/op	   9.45 MB/s	    1558 B/op	       9 allocs/op
BenchmarkCacheGet-2   	    1089	   1074489 ns/op	   9.31 MB/s	    1564 B/op	       9 allocs/op
PASS
ok  	github.com/VictoriaMetrics/VictoriaMetrics/lib/blockcache	6.371s

Result 2 parsed
Benchmark run succesful
85 / 184 done
### Execute Benchmark: /lib/promrelabel/relabel_timing_test.go::BenchmarkMatchRegexPrefixDotPlusMatchOptimized
x is 1
Changing directory to dir2: /home/benchUser/latest/lib/promrelabel
Running '[go test -benchtime=1s -timeout=10s -count=5 -run=^$ -bench=^BenchmarkMatchRegexPrefixDotPlusMatchOptimized$]
Benchmark 2 done: goos: linux
goarch: amd64
pkg: github.com/VictoriaMetrics/VictoriaMetrics/lib/promrelabel
cpu: Intel(R) Xeon(R) CPU @ 2.20GHz
BenchmarkMatchRegexPrefixDotPlusMatchOptimized-2   	151717302	         7.912 ns/op	 126.38 MB/s	       0 B/op	       0 allocs/op
BenchmarkMatchRegexPrefixDotPlusMatchOptimized-2   	151594014	         7.917 ns/op	 126.31 MB/s	       0 B/op	       0 allocs/op
BenchmarkMatchRegexPrefixDotPlusMatchOptimized-2   	151621141	         7.924 ns/op	 126.20 MB/s	       0 B/op	       0 allocs/op
BenchmarkMatchRegexPrefixDotPlusMatchOptimized-2   	151796810	         7.910 ns/op	 126.43 MB/s	       0 B/op	       0 allocs/op
BenchmarkMatchRegexPrefixDotPlusMatchOptimized-2   	151924806	         8.001 ns/op	 124.99 MB/s	       0 B/op	       0 allocs/op
PASS
ok  	github.com/VictoriaMetrics/VictoriaMetrics/lib/promrelabel	10.038s

Result 2 parsed
Changing directory to dir1: /home/benchUser/other/lib/promrelabel
Running '[go test -benchtime=1s -timeout=10s -count=5 -run=^$ -bench=^BenchmarkMatchRegexPrefixDotPlusMatchOptimized$]
Benchmark 1 done: goos: linux
goarch: amd64
pkg: github.com/VictoriaMetrics/VictoriaMetrics/lib/promrelabel
cpu: Intel(R) Xeon(R) CPU @ 2.20GHz
